uid,namedLocation,date,eventID,domainID,siteID,plotID,taxonID,scientificName,taxonRank,measuredBy,recordedBy,individualID,pointID,stemDistance,stemAzimuth
5565f277-2b2c-43e5-a415-7d3c06643736,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01065,39,6.3,123.1
8fd14a24-347c-4ea5-9194-31dd66e4191e,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.05268,25,5.7,359.7
3c9afbe3-c014-4277-922e-6462feab968d,GUAN_016.basePlot.vst,2015-11-23,vst_GUAN_2015,D04,GUAN,GUAN_016,AMEL,Amyris elemifera L.,species,bf1ece783b62f401f99a3175cfdf9eee,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.04235,41,3.6,102.7
b1b7d996-8e0d-4ff4-ba42-8276f0688a1b,GUAN_054.basePlot.vst,2016-07-19,vst_GUAN_2016,D04,GUAN,GUAN_054,ACFA,Acacia farnesiana (L.) Willd.,species,2c996e13a32125e8feeb83b3a351b7cf,d65d51c43ced458ab49f9da67537e92c,NEON.PLA.D04.GUAN.00469A,59,4.1,162.6
4f902f77-ae2d-4600-bfde-8a85d018286d,GUAN_043.basePlot.vst,2016-07-05,vst_GUAN_2016,D04,GUAN,GUAN_043,GUOF,Guaiacum officinale L.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00145A,43,18,272
9bf74f05-dbc9-403a-81d2-ad36c58e1b61,GUAN_045.basePlot.vst,2016-11-22,vst_GUAN_2016,D04,GUAN,GUAN_045,TAHE,Tabebuia heterophylla (DC.) Britton,species,e3a39e7ed3fd15f9338ef5c82b098297,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03691B,61,3.5,222.6
1cf1141b-c466-409f-958f-b59ecffe32b5,GUAN_017.basePlot.vst,2015-08-19,vst_GUAN_2015,D04,GUAN,GUAN_017,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,16fa30420f575ab3dc418cafad722dd1,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.02193,33,14,353.7
fa96d87a-76f8-4d6a-b33d-83dbf65e3042,GUAN_048.basePlot.vst,2016-11-17,vst_GUAN_2016,D04,GUAN,GUAN_048,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.05594,39,10.8,117.6
c455c04f-07f0-4c52-aad2-609955d685fb,GUAN_045.basePlot.vst,2016-11-22,vst_GUAN_2016,D04,GUAN,GUAN_045,BUBU,Bucida buceras L.,species,e3a39e7ed3fd15f9338ef5c82b098297,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03690E,61,3.4,262.6
0441b5a6-aceb-4f55-aa40-c2aad00aab16,GUAN_047.basePlot.vst,2015-07-16,vst_GUAN_2015,D04,GUAN,GUAN_047,2PLANT,Unknown plant,kingdom,452d46168f713a14dd52d832174a8e3d,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01242,43,7.4,309.1
435025ae-c860-4349-902f-04dcb46abaac,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.08308,23,18.6,30.1
d381cbca-827d-4a84-aeb7-66b12d92fa4e,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01202A,23,17.1,11.7
710aa9ae-c001-4b43-89df-fc1036a0b519,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00374A,59,17.5,178.1
7d02f6d3-ccfd-47b7-961c-e9542d3a3852,GUAN_042.basePlot.vst,2016-08-03,vst_GUAN_2016,D04,GUAN,GUAN_042,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02700A,59,16.8,187.8
3db708bc-6ba6-4e04-a756-1bd4ddeb08fb,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00452,25,14.4,351
fabb2bc6-3e4b-48fc-abe4-2fd92b5c74ff,GUAN_049.basePlot.vst,2015-07-07,vst_GUAN_2015,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,58c2cdc01fc25195993fd4c1a43cbb53,43c71b32e9093d51872fe32ab85f4568,NEON.PLA.D04.GUAN.01344,41,9.6,350.9
48c0e795-051c-43b1-a0f7-d253f9bec3a8,GUAN_045.basePlot.vst,2015-11-04,vst_GUAN_2015,D04,GUAN,GUAN_045,ANAC4,Antirhea acutata (DC.) Urb.,species,2c996e13a32125e8feeb83b3a351b7cf,d300c484f8353f4f24966a89daa41304,NEON.PLA.D04.GUAN.03683,39,4.2,135.2
a164276e-8e30-4662-bb9b-1792e35099b2,GUAN_044.basePlot.vst,2017-04-04,vst_GUAN_2017,D04,GUAN,GUAN_044,BUSI,Bursera simaruba (L.) Sarg.,species,7fc85b9a5e2095946d672ee825424220,ac35660f11cf4ac443e6c8be53fd9d4b,NEON.PLA.D04.GUAN.02631,59,6.8,223.7
d6794068-722b-4af4-a3e8-3e88f3d2ee93,GUAN_042.basePlot.vst,2016-08-03,vst_GUAN_2016,D04,GUAN,GUAN_042,GUSA,Guaiacum sanctum L.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02699A,39,5.4,73.5
3ae500c1-2620-4284-b255-9122a65dbce5,GUAN_043.basePlot.vst,2015-06-03,vst_GUAN_2015,D04,GUAN,GUAN_043,2PLANT,Unknown plant,kingdom,74538e7873b3e5410a3bb106b64eb9c5,58c2cdc01fc25195993fd4c1a43cbb53,NEON.PLA.D04.GUAN.00191,41,9.5,69.5
bba37541-6beb-48c4-98f4-95cbae648938,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00663,25,15.5,352.1
e3cefc6f-4a60-48c1-ae19-2cda5d8168d0,GUAN_007.basePlot.vst,2015-09-09,vst_GUAN_2015,D04,GUAN,GUAN_007,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,58c2cdc01fc25195993fd4c1a43cbb53,ec8e42415d5e954540ba38ed8019a63c,NEON.PLA.D04.GUAN.02442,31,5.9,64.6
dc3885ea-90cf-4b78-b2bf-8d7ab3ddd943,GUAN_052.basePlot.vst,2015-06-08,vst_GUAN_2015,D04,GUAN,GUAN_052,2PLANT,Unknown plant,kingdom,ac0dab76e3875d51c1b2f6e1755f6e10,452d46168f713a14dd52d832174a8e3d,NEON.PLA.D04.GUAN.00450,43,6.2,261.8
277ad2b2-4500-421e-b211-736da5de5913,GUAN_017.basePlot.vst,2018-01-12,vst_GUAN_2017,D04,GUAN,GUAN_017,BUBU,Bucida buceras L.,species,d5af51435cf2e0f5aa6d5e79d41ccfba,bb9f62183c5976e9945f7f7c06f3b414,NEON.PLA.D04.GUAN.02190C,41,6.7,347.6
97dc6240-d6c0-40da-829e-d602eb46156d,GUAN_044.basePlot.vst,2017-04-04,vst_GUAN_2017,D04,GUAN,GUAN_044,BUBU,Bucida buceras L.,species,7fc85b9a5e2095946d672ee825424220,ac35660f11cf4ac443e6c8be53fd9d4b,NEON.PLA.D04.GUAN.03699A,25,15.3,338.9
844899c2-52ac-4268-b488-f1eb9b3686ce,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01075,39,6.4,36.1
6730a76d-ded8-4d2f-acc6-37dda3bc9d2f,GUAN_042.basePlot.vst,2016-08-02,vst_GUAN_2016,D04,GUAN,GUAN_042,GUSA,Guaiacum sanctum L.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.02991B,21,9,14.2
2add5f04-eeb2-4897-8f74-7a2b5d50abd5,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01009,59,3,113.3
27445a59-65ac-4482-ae20-427ecd4f5aa8,GUAN_042.basePlot.vst,2016-08-02,vst_GUAN_2016,D04,GUAN,GUAN_042,GUSA,Guaiacum sanctum L.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.02991D,21,9,14.2
97cfb80d-5c73-4406-b59d-7f5eab8410f2,GUAN_015.basePlot.vst,2016-04-28,vst_GUAN_2016,D04,GUAN,GUAN_015,GUOB,Guapira obtusata (Jacq.) Little,species,f73b9a18b8397c3c1f1631aabc9e183a,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02334A,49,6.2,105.4
a7034759-757d-4bb1-a64a-b959a88e3c3b,GUAN_007.basePlot.vst,2015-09-09,vst_GUAN_2015,D04,GUAN,GUAN_007,BOURR,Bourreria sp.,genus,58c2cdc01fc25195993fd4c1a43cbb53,ec8e42415d5e954540ba38ed8019a63c,NEON.PLA.D04.GUAN.02777,49,8,154
c9377fef-587a-4db1-867d-deb065a61287,GUAN_055.basePlot.vst,2015-06-23,vst_GUAN_2015,D04,GUAN,GUAN_055,2PLANT,Unknown plant,kingdom,58c2cdc01fc25195993fd4c1a43cbb53,16fa30420f575ab3dc418cafad722dd1,NEON.PLA.D04.GUAN.00635,23,8.6,23.2
9406813b-11a7-4c95-9922-a3f849511751,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00444,23,12,32.9
244d5415-9ce3-4179-ab4d-543c0f26e9ce,GUAN_043.basePlot.vst,2016-07-05,vst_GUAN_2016,D04,GUAN,GUAN_043,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00049,57,15.4,107.1
31803e92-fa4b-4ee2-93fe-cc119b3fca8c,GUAN_042.basePlot.vst,2016-08-02,vst_GUAN_2016,D04,GUAN,GUAN_042,GUSA,Guaiacum sanctum L.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.02991C,21,9,14.2
b128c944-1fc1-432b-88f5-6ee1a3497237,GUAN_017.basePlot.vst,2015-08-19,vst_GUAN_2015,D04,GUAN,GUAN_017,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,16fa30420f575ab3dc418cafad722dd1,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.02199,31,6.7,49.7
bdae6669-1fa9-4142-a8da-09c48a0db917,GUAN_045.basePlot.vst,2016-11-22,vst_GUAN_2016,D04,GUAN,GUAN_045,TAHE,Tabebuia heterophylla (DC.) Britton,species,e3a39e7ed3fd15f9338ef5c82b098297,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03691H,61,3.5,222.6
78a47ce1-b9e0-4ab3-a478-99ca6465a263,GUAN_051.basePlot.vst,2016-08-29,vst_GUAN_2016,D04,GUAN,GUAN_051,BOURR,Bourreria sp.,genus,034344d59e564f8e301b815da0fa9345,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.01544,43,3.5,273
b5d0e629-7e3e-487f-9108-a23b590b4f43,GUAN_007.basePlot.vst,2015-09-09,vst_GUAN_2015,D04,GUAN,GUAN_007,BUBU,Bucida buceras L.,species,58c2cdc01fc25195993fd4c1a43cbb53,ec8e42415d5e954540ba38ed8019a63c,NEON.PLA.D04.GUAN.02788,51,5.4,207.7
3427b110-3310-4c6e-ac38-0c08d64eb2fe,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01204C,43,12.1,255
72738f9e-5ac5-44d6-9f89-a1f4f49b92d5,GUAN_055.basePlot.vst,2015-06-24,vst_GUAN_2015,D04,GUAN,GUAN_055,2PLANT,Unknown plant,kingdom,74538e7873b3e5410a3bb106b64eb9c5,452d46168f713a14dd52d832174a8e3d,NEON.PLA.D04.GUAN.01002,41,6.5,68.9
16bf8280-3a79-40a4-afbb-8f81a790d325,GUAN_047.basePlot.vst,2017-03-14,vst_GUAN_2017,D04,GUAN,GUAN_047,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,034344d59e564f8e301b815da0fa9345,2cb3ffa52fa206c04af8395dde7221e0,NEON.PLA.D04.GUAN.01241A,59,16.6,169.6
2412db66-e367-4762-a6b1-2456efc47b6f,GUAN_042.basePlot.vst,2016-08-03,vst_GUAN_2016,D04,GUAN,GUAN_042,GUSA,Guaiacum sanctum L.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.03000B,23,1.1,306.7
36453c52-0cc1-4fed-a619-50bd755fcd51,GUAN_048.basePlot.vst,2016-11-17,vst_GUAN_2016,D04,GUAN,GUAN_048,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.05594D,39,10.8,117.6
ae8ef191-1f93-4c93-a405-feb3b06393d4,GUAN_007.basePlot.vst,2015-09-09,vst_GUAN_2015,D04,GUAN,GUAN_007,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,58c2cdc01fc25195993fd4c1a43cbb53,ec8e42415d5e954540ba38ed8019a63c,NEON.PLA.D04.GUAN.02773,51,4.5,193.8
1ddcabdc-70f1-493a-a7bc-4b16d84d2780,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01201A,23,17.6,6.4
417f4488-58d6-4587-89b3-c4b0aa25c4f8,GUAN_056.basePlot.vst,2016-08-31,vst_GUAN_2016,D04,GUAN,GUAN_056,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01262A,21,10.9,81.7
75f50bbd-be5b-4049-b3c1-abb8d3a20a15,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01201C,23,17.6,6.4
fc326165-2d07-4c0e-8dd8-f43fffd62398,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00363,57,10.5,111.5
9ca01038-63c0-4e75-90be-4dadd982c8a5,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01074,39,8.4,56
18ee3932-ba49-4f45-a50c-28c173152032,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00350,57,13.3,115.9
7bc5dc28-e197-4a75-b84a-a14d1cfd2e07,GUAN_016.basePlot.vst,2015-11-23,vst_GUAN_2015,D04,GUAN,GUAN_016,2PLANT,Unknown plant,kingdom,bf1ece783b62f401f99a3175cfdf9eee,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.04238,51,7.5,214.2
7584a357-4f21-4d8e-95ad-98be06f12a28,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,CODI8,Coccoloba diversifolia Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05100B,31,7.3,1
010f6ed8-bb23-4f8a-8524-bfc14d0d62ee,GUAN_043.basePlot.vst,2015-06-03,vst_GUAN_2015,D04,GUAN,GUAN_043,SWMA2,Swietenia mahagoni (L.) Jacq.,species,74538e7873b3e5410a3bb106b64eb9c5,58c2cdc01fc25195993fd4c1a43cbb53,NEON.PLA.D04.GUAN.00076,43,7.7,313.4
12741506-e46e-42bd-831e-11f51ba445e9,GUAN_060.basePlot.vst,2016-11-16,vst_GUAN_2016,D04,GUAN,GUAN_060,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.03747,21,10.9,64.7
3ca0bd29-4a93-4262-8f31-4358438f0f66,GUAN_045.basePlot.vst,2016-11-21,vst_GUAN_2016,D04,GUAN,GUAN_045,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,e3a39e7ed3fd15f9338ef5c82b098297,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03697A,59,15,152.4
e5418f2c-6c7b-4789-9b3d-8cb3a4048351,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01340F,57,13.9,127.5
e6f1456e-54a7-40a3-82a6-334768299caa,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,GUSA,Guaiacum sanctum L.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01205,25,12.4,327.9
0e660877-a172-44be-a670-2db533357142,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00648,25,16,318
30d325d0-66af-47f1-87ae-410fcb1dc49f,GUAN_058.basePlot.vst,2015-06-29,vst_GUAN_2015,D04,GUAN,GUAN_058,2PLANT,Unknown plant,kingdom,ac0dab76e3875d51c1b2f6e1755f6e10,74538e7873b3e5410a3bb106b64eb9c5,NEON.PLA.D04.GUAN.00689,21,7.2,45.3
28bae2e1-62f5-45e8-8b98-5a811cb3414a,GUAN_045.basePlot.vst,2016-11-21,vst_GUAN_2016,D04,GUAN,GUAN_045,BUSI,Bursera simaruba (L.) Sarg.,species,e3a39e7ed3fd15f9338ef5c82b098297,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03681B,21,6.3,86.7
29fd7d63-1b53-4376-9b88-dedba26c9261,GUAN_054.basePlot.vst,2016-07-19,vst_GUAN_2016,D04,GUAN,GUAN_054,LELE10,Leucaena leucocephala (Lam.) de Wit,species,2c996e13a32125e8feeb83b3a351b7cf,d65d51c43ced458ab49f9da67537e92c,NEON.PLA.D04.GUAN.00486,57,18.3,106.8
bc7b4963-ebbc-4572-8bb9-572cae88c3f7,GUAN_042.basePlot.vst,2015-10-08,vst_GUAN_2015,D04,GUAN,GUAN_042,AMEL,Amyris elemifera L.,species,ec8e42415d5e954540ba38ed8019a63c,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.02993,21,5.4,46.2
106e9ac7-6f42-4b43-ac03-0172d4a15dfe,GUAN_054.basePlot.vst,2016-07-18,vst_GUAN_2016,D04,GUAN,GUAN_054,ACFA,Acacia farnesiana (L.) Willd.,species,2c996e13a32125e8feeb83b3a351b7cf,034344d59e564f8e301b815da0fa9345,NEON.PLA.D04.GUAN.00494A,57,2.9,154.7
2e8d4df7-2804-4079-a646-659c7533ce02,GUAN_056.basePlot.vst,2016-08-31,vst_GUAN_2016,D04,GUAN,GUAN_056,GUOF,Guaiacum officinale L.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01264,39,7.2,156.8
c464785d-9c60-4685-ac4f-6725d6f60a2c,GUAN_046.basePlot.vst,2017-03-29,vst_GUAN_2017,D04,GUAN,GUAN_046,BUBU,Bucida buceras L.,species,7793d73439c54ba6146d7a78dc04f516,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03844A,39,11,169
5ab16725-61d7-404f-a688-37bf2fbb8113,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01037,61,14.7,233.2
71bf6831-61f6-4670-8423-659f7e4554cf,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00327,57,13.3,127.9
a92d499e-23c5-4aa3-8c49-c5b8bac93909,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01204D,43,12.1,255
83339e2f-65d9-4808-9ba2-afd6495f5540,GUAN_044.basePlot.vst,2017-04-04,vst_GUAN_2017,D04,GUAN,GUAN_044,BUSI,Bursera simaruba (L.) Sarg.,species,7fc85b9a5e2095946d672ee825424220,ac35660f11cf4ac443e6c8be53fd9d4b,NEON.PLA.D04.GUAN.03389,39,8.6,75.4
941dc149-97d0-4a61-9b69-5860cea70b00,GUAN_006.basePlot.vst,2015-11-18,vst_GUAN_2015,D04,GUAN,GUAN_006,BUSI,Bursera simaruba (L.) Sarg.,species,f4f3f98894596b1032c89e1d4d79a3ff,74538e7873b3e5410a3bb106b64eb9c5,NEON.PLA.D04.GUAN.04232,41,5.5,215.9
667b7d71-be7b-46a3-9d51-fdacdcf1f686,GUAN_017.basePlot.vst,2018-01-12,vst_GUAN_2017,D04,GUAN,GUAN_017,BUBU,Bucida buceras L.,species,d5af51435cf2e0f5aa6d5e79d41ccfba,bb9f62183c5976e9945f7f7c06f3b414,NEON.PLA.D04.GUAN.02190A,41,6.7,347.6
2ecc5cfd-fea2-4791-a711-04397f8ab4b0,GUAN_056.basePlot.vst,2016-08-31,vst_GUAN_2016,D04,GUAN,GUAN_056,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01275,57,14.8,114.9
5df7b03a-8e8a-46d3-aa8e-d6231fd1af06,GUAN_005.basePlot.vst,2015-11-23,vst_GUAN_2015,D04,GUAN,GUAN_005,EXCA,Exostema caribaeum (Jacq.) Schult.,species,bf1ece783b62f401f99a3175cfdf9eee,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.04177,41,9,170.2
bd03ea2d-a2e7-402b-83d3-91ce077b4fef,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,TAHE,Tabebuia heterophylla (DC.) Britton,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02071B,31,11.8,53.5
1ad42997-f677-4205-8406-a60f78dc5ff1,GUAN_049.basePlot.vst,2015-07-07,vst_GUAN_2015,D04,GUAN,GUAN_049,FABACE,Fabaceae sp.,family,58c2cdc01fc25195993fd4c1a43cbb53,43c71b32e9093d51872fe32ab85f4568,NEON.PLA.D04.GUAN.01341,59,4.6,218
8e9a8558-4880-457e-b7f4-26916571f56f,GUAN_005.basePlot.vst,2015-11-23,vst_GUAN_2015,D04,GUAN,GUAN_005,COCCO,Coccoloba sp.,genus,bf1ece783b62f401f99a3175cfdf9eee,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.04178,41,9.5,114.8
58565b0b-3902-4011-a2dd-adeac291ff59,GUAN_057.basePlot.vst,2016-09-15,vst_GUAN_2016,D04,GUAN,GUAN_057,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.01219,21,4.2,91.1
e2652eeb-8ea3-4837-bef4-bbb6344abae0,GUAN_046.basePlot.vst,2017-03-29,vst_GUAN_2017,D04,GUAN,GUAN_046,BUBU,Bucida buceras L.,species,7793d73439c54ba6146d7a78dc04f516,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03841,21,10.5,60.6
d2e991d5-4130-4b60-acb4-b8363e0bc814,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01047,61,17.7,187.8
